,S,I,R,Q,SQ,total_tested_individual,positive_results,number_of_total_tests,n_star,number_of_group_tests,TP,TN,FP,FN,n_star_by_sim,mean_day,is_increasing,v_mean,v_std,v_pt_0,v_pt_15,v_pt_25,v_pt_50,v_pt_75,v_pt_85,v_pt_100,day,PPV,NPV,I_all,total_sample
87,92977,2153,3280,1036,554,6329,89,6329,1,0,89,6013,137,90,1,0.323323369511557,True,4.534018975658661,2.7091067843328926,0.0,0.9968554326980943,2.2750001879851087,4.999100684952318,6.7314827177859975,7.349596338866252,10.016103190709613,87,0.3938053097345133,0.9852531541864656,7023,6329
88,92735,2205,3413,1072,575,6481,73,6481,1,0,73,6182,138,88,1,0.3263939933654305,True,4.361820852554419,2.6108056767137016,0.0,0.5847790821929221,2.5587299371832364,4.834317366699232,6.295209604190599,7.186524736818927,9.63705969061896,88,0.3459715639810427,0.9859649122807017,7265,6481
89,92488,2278,3543,1084,607,6351,92,6351,1,0,92,6026,141,92,1,0.32805261400196734,True,4.759491859709723,2.5173048219030214,0.0,1.9590384946926052,3.090700334026538,5.014569533034474,6.617308054176215,7.460109590404756,10.40038069493076,89,0.3948497854077253,0.9849624060150376,7512,6351
90,92233,2351,3683,1123,610,6389,84,6389,1,0,84,6084,129,92,1,0.3298090853650867,True,4.476255305572644,2.6799194918905562,0.0,0.7842992995944102,2.588178311129819,4.661910064841054,6.568361877805395,7.19274174171967,10.637551028816388,90,0.39436619718309857,0.9851036269430051,7767,6389
91,91971,2427,3812,1160,630,6189,83,6189,1,0,83,5898,124,84,1,0.3289351769526938,True,4.538595445665852,2.5694970720596055,0.0,1.239462249388804,2.54712559285559,4.9902727364405886,6.641955243283963,7.230770455729809,9.410021339744452,91,0.40096618357487923,0.9859578736208626,8029,6189
92,91701,2495,3978,1179,647,6240,120,6240,1,0,120,5892,128,100,1,0.3303143501728109,True,4.668162236809427,2.7438314558512866,0.0,0.520231639520023,2.5023645879433065,5.250296157257733,6.818798799801053,7.3955258769600976,9.980613172669209,92,0.4838709677419355,0.9833110814419226,8299,6240
93,91424,2547,4142,1235,652,6289,83,6289,1,0,83,5979,129,98,1,0.3325367490282981,True,4.272745250885536,2.5060428695146997,0.0,0.6141058743389807,2.5178729710470487,4.655339364790148,6.304253104815156,6.770127887199089,8.834925305719175,93,0.3915094339622642,0.983873621852888,8576,6289
94,91142,2633,4279,1265,681,6388,100,6388,1,0,100,6065,116,107,1,0.33053863210816037,True,4.458830633977037,2.5175668190384743,0.0,0.9892400673372302,2.772062618610491,4.78862122423805,6.445571055355094,7.034497162776691,10.562212848700993,94,0.46296296296296297,0.9826636422553467,8858,6388
95,90852,2686,4452,1304,706,6421,101,6421,1,0,101,6105,117,98,1,0.3269990149738048,True,4.603343818643246,2.4937304279909553,0.0,1.8477669781230843,2.841708505459959,5.063565582460638,6.379647272055374,7.153177468886334,10.758225322479788,95,0.463302752293578,0.984201192971143,9148,6421
96,90557,2756,4636,1337,714,6371,93,6371,1,0,93,6032,125,121,1,0.32501465938414903,True,4.040489609142082,2.702177476696266,0.0,0.19614859464683104,1.4862637391607716,4.505354218735519,6.303359155666323,6.861958381332593,10.091039897407535,96,0.42660550458715596,0.9803347960344547,9443,6371
97,90255,2816,4833,1353,743,6316,88,6316,1,0,88,6020,107,101,1,0.32437409887341934,True,4.6053505712015665,2.777792952738532,0.0,0.6795321359260277,2.8896513746122823,4.722066334901352,6.8029776897989604,7.422835204851542,13.678175064814049,97,0.4512820512820513,0.9834994281980068,9745,6316
